specialization,fee,wait_time,num_patients,location,experience_years,experience_level_category,avg_patient_handling_capacity,num_appointments_today,appointment_load,previous_day_availability,is_available_today,shift_duration_hours,day,month,weekday,is_weekend,doctor_Name
136,-0.49978991876437084,0.0,2.0971976340986953,2,-0.9015106646209129,1,-0.8451196140438427,0.3972315906435261,0.6873592850598882,0,0,-0.6299664675792962,31,7,3,0,1189
136,-0.07283133688658919,0.0,-0.6859208565333765,2,0.030774274866095797,2,0.9369804416573035,0.043587076937776005,-0.3074579566700506,1,1,1.2399667848200138,1,8,4,0,265
136,-0.07283133688658919,0.0,-0.4394242651900622,2,0.31763117932363694,2,0.9369804416573035,0.30882046221708853,-0.12092972384568572,0,1,1.2399667848200138,2,8,5,1,2241
136,-0.9267485006421525,0.0,-0.6801883776649273,2,-0.686367986277757,1,-0.8451196140438427,0.3972315906435261,0.6873592850598882,0,0,-0.0066553834461929055,3,8,6,1,859
136,0.09795209586452347,0.0,-0.3075772512157313,2,-0.11265417736267476,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,1,0,1.863277868953117,4,8,0,0,120
136,-0.49978991876437084,0.0,0.4032501284719657,2,-0.04093995124828949,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,0,0,-1.2532775517123995,5,8,1,0,1958
136,1.6350029906245374,0.0,-0.16999775837295125,2,0.8913449882387192,2,0.9369804416573035,-1.3709909778852243,-1.302275198400008,1,1,-0.6299664675792962,6,8,2,0,1939
136,-0.07283133688658919,0.0,2.0971976340986953,2,1.1782018926962603,2,0.9369804416573035,1.3697540033343387,0.625183207451829,1,0,-0.0066553834461929055,7,8,3,0,1527
136,0.35412724499119247,0.0,-0.6973858142702748,2,1.608487249382572,2,0.9369804416573035,1.6349873886136512,0.8117114402761935,1,0,0.6166557006869104,8,8,4,0,880
136,1.6350029906245374,0.0,-0.5254114482167997,2,-0.11265417736267476,2,0.9369804416573035,-0.3984685651944116,-0.6183383447106645,0,1,-0.6299664675792962,9,8,5,1,368
136,0.35412724499119247,0.0,-0.3878319553740197,2,0.7479165360099486,2,0.9369804416573035,1.1045206180550262,0.4386549746274641,1,1,-0.0066553834461929055,10,8,6,1,1578
136,-0.07283133688658919,0.0,-0.6859208565333765,2,-0.47122530793460116,1,-0.8451196140438427,0.043587076937776005,0.3143028194111589,0,0,-1.2532775517123995,11,8,0,0,241
133,1.6350029906245374,0.0,-0.6457935044542323,2,0.604488083781178,2,0.9369804416573035,-1.0173464641794743,-1.0535708879675094,1,1,-0.0066553834461929055,12,8,1,0,675
136,-0.07283133688658919,0.0,-0.5770037580328423,2,0.8196307621243338,2,0.9369804416573035,-1.2825798494587868,-1.2400991207918741,1,1,0.6166557006869104,13,8,2,0,172
136,0.7810858268689741,0.0,0.4089826073404148,2,-0.11265417736267476,2,0.9369804416573035,1.2813428749079012,0.5630071298435829,0,0,-1.8765886358455028,14,8,3,0,1628
136,-0.07283133688658919,0.0,1.3835040149767737,2,2.361486623583618,2,0.9369804416573035,1.6349873886136512,0.8117114402761935,1,0,-0.0066553834461929055,15,8,4,0,843
136,-0.07283133688658919,0.0,-0.3820994765055705,2,-0.6146537601633717,1,-0.8451196140438427,0.13199820536421353,0.4075669358233413,1,1,-1.2532775517123995,16,8,5,1,1560
136,-0.07283133688658919,0.0,0.8733133956847975,2,-0.3277968557058306,1,0.9369804416573035,-1.3709909778852243,-1.302275198400008,0,1,-0.6299664675792962,17,8,6,1,635
136,-0.07283133688658919,0.0,-0.4623541806638589,2,-0.04093995124828949,2,0.9369804416573035,0.22040933379065103,-0.1831058014538199,0,0,-1.8765886358455028,18,8,0,0,735
136,0.7810858268689741,0.0,1.0395552828698233,2,-0.686367986277757,1,-0.8451196140438427,-0.31005743676797404,-0.05875364623757039,0,1,-0.0066553834461929055,19,8,1,0,1241
136,-0.9267485006421525,0.0,-0.703118293138724,2,-0.7580822123921422,1,-0.8451196140438427,-0.7521130789001617,-0.5250742282984822,1,0,-1.2532775517123995,20,8,2,0,997
136,-0.9267485006421525,0.0,-0.7260482086125207,2,-0.3995110818202159,1,-0.8451196140438427,0.22040933379065103,0.5008310522355237,0,0,-0.6299664675792962,21,8,3,0,2106
136,-0.49978991876437084,0.0,0.5981544099992374,2,-0.686367986277757,1,-0.8451196140438427,-0.3984685651944116,-0.1520177626497528,0,0,0.6166557006869104,22,8,4,0,851
136,-0.49978991876437084,0.0,-0.2674498991365871,2,1.1782018926962603,2,0.9369804416573035,-1.5478132347380993,-1.4266273536162442,1,1,1.863277868953117,23,8,5,1,1947
136,-0.32900648601325816,0.0,0.6382817620783816,2,0.24591695320925164,2,0.9369804416573035,0.8392872327757136,0.25212674180304356,0,0,-1.2532775517123995,24,8,6,1,367
136,-0.5851816351399272,0.0,-0.6801883776649273,2,-0.5429395340489864,1,-0.8451196140438427,0.13199820536421353,0.4075669358233413,1,1,-0.6299664675792962,25,8,0,0,847
136,-0.49978991876437084,0.0,-0.41076187084781635,2,-0.686367986277757,1,-0.8451196140438427,-1.0173464641794743,-0.8048665775350292,1,0,-0.0066553834461929055,26,8,1,0,447
136,0.9518692596200867,0.0,0.25420567789228726,2,-0.18436840347706004,2,0.9369804416573035,0.7508761043492761,0.1899506641949096,0,0,0.6166557006869104,27,8,2,0,993
136,0.35412724499119247,0.0,0.5236321847093982,2,0.5327738576667927,2,0.9369804416573035,1.4581651317607762,0.6873592850598882,1,0,-0.6299664675792962,28,8,3,0,1537
136,0.7810858268689741,0.0,2.0971976340986953,2,-0.686367986277757,1,-0.8451196140438427,0.22040933379065103,0.5008310522355237,0,1,-0.0066553834461929055,29,8,4,0,160
136,0.09795209586452347,0.0,-0.18719519497829876,2,2.361486623583618,2,0.9369804416573035,-0.6637019504737242,-0.8048665775350292,0,1,-1.2532775517123995,30,8,5,1,1510
136,-0.9267485006421525,0.0,-0.7260482086125207,2,2.361486623583618,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,0,0,-0.6299664675792962,31,8,6,1,1597
136,0.14064795405230163,0.0,0.6612116775521782,2,-0.3277968557058306,1,0.9369804416573035,0.22040933379065103,-0.1831058014538199,0,1,-1.2532775517123995,1,9,0,0,676
136,0.35412724499119247,0.0,1.1771347757126034,2,-0.3277968557058306,1,0.9369804416573035,-0.31005743676797404,-0.5561622671025492,1,0,1.2399667848200138,2,9,1,0,725
136,0.35412724499119247,0.0,0.9306381843692892,2,-0.25608262959144534,2,0.9369804416573035,1.7233985170400887,0.873887517884253,1,0,0.6166557006869104,3,9,2,0,791
136,-0.07283133688658919,0.0,1.0452877617382725,2,0.5327738576667927,2,0.9369804416573035,0.043587076937776005,-0.3074579566700506,0,1,-1.2532775517123995,4,9,3,0,977
136,-0.9267485006421525,0.0,-0.7260482086125207,2,-0.18436840347706004,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,0,1,1.2399667848200138,5,9,4,0,1601
136,1.2080444087467557,0.0,-0.41649434971626553,2,1.5367730232681867,2,0.9369804416573035,1.4581651317607762,0.6873592850598882,1,1,-0.6299664675792962,6,9,5,1,1095
136,-0.9267485006421525,0.0,-0.737513166349419,2,1.5367730232681867,2,0.9369804416573035,-1.2825798494587868,-1.2400991207918741,0,0,0.6166557006869104,7,9,6,1,2017
136,0.7810858268689741,0.0,2.0971976340986953,2,-0.5429395340489864,1,-0.8451196140438427,-0.22164630834153654,0.03451047017461183,1,1,0.6166557006869104,8,9,0,0,1128
136,3.342837318135664,0.0,0.001976607680523813,2,1.8236299277257277,2,0.9369804416573035,0.8392872327757136,0.25212674180304356,0,1,-0.0066553834461929055,9,9,1,0,1569
136,-0.24361476963770184,0.0,0.27713559336608395,2,-0.6146537601633717,1,-0.8451196140438427,0.13199820536421353,0.4075669358233413,1,1,-0.0066553834461929055,10,9,2,0,234
132,1.2080444087467557,0.0,0.7987911703949583,2,-0.11265417736267476,2,0.9369804416573035,1.1045206180550262,0.4386549746274641,1,1,-1.2532775517123995,11,9,3,0,2436
136,-0.07283133688658919,0.0,-0.7088507720071732,2,2.361486623583618,2,0.9369804416573035,0.8392872327757136,0.25212674180304356,1,1,-1.2532775517123995,12,9,4,0,2273
136,-0.07283133688658919,0.0,-0.6400610255857831,2,-1.0449391168496833,0,-0.8451196140438427,-0.31005743676797404,-0.05875364623757039,0,0,-0.0066553834461929055,13,9,5,1,529
136,0.09795209586452347,0.0,0.36885525526127066,2,-0.3995110818202159,1,-0.8451196140438427,1.0161094896285887,1.3402080999451649,0,0,-0.6299664675792962,14,9,6,1,1719
136,0.7810858268689741,0.0,0.2886005511029823,2,0.030774274866095797,2,0.9369804416573035,-0.5752908220472867,-0.7426904999269138,0,1,-0.6299664675792962,15,9,0,0,2522
136,-0.07283133688658919,0.0,1.1312749447650101,2,-0.9732248907352982,1,-0.8451196140438427,-0.9289353357530367,-0.7116024611228469,0,0,1.2399667848200138,16,9,1,0,406
134,1.6350029906245374,0.0,0.5121672269724998,2,-0.25608262959144534,2,0.9369804416573035,1.3697540033343387,0.625183207451829,0,1,-0.0066553834461929055,17,9,2,0,741
136,-0.9267485006421525,0.0,0.4433774805511098,2,-0.686367986277757,1,-0.8451196140438427,1.1929317464814637,1.5267363327695291,1,0,1.863277868953117,18,9,3,0,863
136,0.35412724499119247,0.0,0.3057979877083298,2,0.030774274866095797,2,0.9369804416573035,-1.0173464641794743,-1.0535708879675094,1,1,-0.0066553834461929055,19,9,4,0,1558
136,0.35412724499119247,0.0,-0.6801883776649273,2,-0.7580822123921422,1,-0.8451196140438427,0.6624649759228386,0.9671516342964355,1,0,-0.6299664675792962,20,9,5,1,1467
136,-0.07283133688658919,0.0,-0.6572584621911306,2,0.17420272709486637,2,0.9369804416573035,-0.8405242073265992,-0.9292187327512786,1,1,-0.6299664675792962,21,9,6,1,2280
136,-0.07283133688658919,0.0,1.8764971976634024,2,0.3893454054380222,2,0.9369804416573035,-0.5752908220472867,-0.7426904999269138,1,1,0.6166557006869104,22,9,0,0,743
136,-0.32900648601325816,0.0,0.5408296213147458,2,-0.5429395340489864,1,-0.8451196140438427,1.6349873886136512,1.993056914830441,1,0,-0.6299664675792962,23,9,1,0,584
136,0.7810858268689741,0.0,-0.703118293138724,2,0.17420272709486637,2,0.9369804416573035,-0.13323517991509903,-0.43181011188629986,1,1,1.863277868953117,24,9,2,0,1675
136,0.012560379488967146,0.0,-0.5196789693483506,2,1.608487249382572,2,0.9369804416573035,-0.4868796936208491,-0.6805144223187799,0,0,1.2399667848200138,25,9,3,0,770
136,-0.9267485006421525,0.0,-0.6973858142702748,2,2.361486623583618,2,0.9369804416573035,0.6624649759228386,0.12777458658679425,1,1,1.2399667848200138,26,9,4,0,1547
136,-0.9267485006421525,0.0,-0.5540738425590456,2,1.106487666581875,2,0.9369804416573035,0.30882046221708853,-0.12092972384568572,0,1,-0.0066553834461929055,27,9,5,1,1648
136,0.35412724499119247,0.0,-0.17573023724140044,2,1.1782018926962603,2,0.9369804416573035,-1.1057575926059118,-1.1157469655756431,1,1,-0.0066553834461929055,28,9,6,1,2533
136,-0.07283133688658919,0.0,-0.3133097300841805,2,-0.3277968557058306,1,0.9369804416573035,-1.0173464641794743,-1.0535708879675094,1,0,-0.0066553834461929055,29,9,0,0,1621
136,-0.07283133688658919,0.0,0.5064347481040506,2,-0.3995110818202159,1,-0.8451196140438427,1.1045206180550262,1.4334722163573472,0,0,-0.6299664675792962,30,9,1,0,1688
179,-0.9267485006421525,0.0,-0.6859208565333765,2,0.10248850098048108,2,0.9369804416573035,1.1045206180550262,0.4386549746274641,1,0,-0.6299664675792962,1,10,2,0,1117
136,0.35412724499119247,0.0,-0.6629909410595798,2,-0.47122530793460116,1,-0.8451196140438427,-0.13323517991509903,0.12777458658679425,0,0,-0.0066553834461929055,2,10,3,0,1203
180,1.2080444087467557,0.0,0.3975176496035165,2,-0.3277968557058306,1,0.9369804416573035,-1.5478132347380993,-1.4266273536162442,1,1,0.6166557006869104,3,10,4,0,669
136,-0.24361476963770184,0.0,0.5121672269724998,2,-0.5429395340489864,1,-0.8451196140438427,-0.9289353357530367,-0.7116024611228469,0,1,-1.2532775517123995,4,10,5,1,1817
136,-0.7559650678910398,0.0,-0.6744558987964782,2,-0.8297964385065276,1,-0.8451196140438427,1.7233985170400887,2.0863210312426235,1,0,1.2399667848200138,5,10,6,1,187
136,0.22603967042785797,0.0,-0.07827809647776456,2,-0.6146537601633717,1,-0.8451196140438427,-1.7246354915909743,-1.550979508832488,0,0,-1.2532775517123995,6,10,0,0,1196
136,0.26873552861563615,0.0,-0.7145832508756224,2,0.604488083781178,2,0.9369804416573035,0.7508761043492761,0.1899506641949096,0,1,0.6166557006869104,7,10,1,0,1997
136,-0.07283133688658919,0.0,0.4720398748933557,2,-0.25608262959144534,2,0.9369804416573035,1.1929317464814637,0.5008310522355237,1,1,1.863277868953117,8,10,2,0,2107
136,-0.9267485006421525,0.0,-0.6285960678488848,2,-0.04093995124828949,2,0.9369804416573035,-0.6637019504737242,-0.8048665775350292,1,1,0.6166557006869104,9,10,3,0,1641
136,0.35412724499119247,0.0,-0.39929691311091803,2,0.17420272709486637,2,0.9369804416573035,-1.7246354915909743,-1.550979508832488,0,1,-0.0066553834461929055,10,10,4,0,311
136,0.7810858268689741,0.0,0.24274072015538892,2,-0.3277968557058306,1,0.9369804416573035,1.1929317464814637,0.5008310522355237,1,0,0.6166557006869104,11,10,5,1,673
136,-0.24361476963770184,0.0,-0.6457935044542323,2,0.7479165360099486,2,0.9369804416573035,0.7508761043492761,0.1899506641949096,0,1,-1.2532775517123995,12,10,6,1,1620
136,-0.32900648601325816,0.0,0.01917404428587132,2,0.7479165360099486,2,0.9369804416573035,-0.6637019504737242,-0.8048665775350292,1,1,-1.2532775517123995,13,10,0,0,1996
136,-0.49978991876437084,0.0,-0.6515259833226815,2,0.3893454054380222,2,0.9369804416573035,0.7508761043492761,0.1899506641949096,0,0,-1.2532775517123995,14,10,1,0,636
90,2.4889201543801005,0.0,1.4866886346088588,2,-0.686367986277757,1,-0.8451196140438427,1.6349873886136512,1.993056914830441,1,0,-0.0066553834461929055,15,10,2,0,2574
136,-0.07283133688658919,0.0,-0.737513166349419,2,-0.686367986277757,1,-0.8451196140438427,0.30882046221708853,0.5940951686477057,0,1,-0.0066553834461929055,16,10,3,0,1492
136,0.7810858268689741,0.0,-0.3133097300841805,2,-0.18436840347706004,2,0.9369804416573035,0.4856427190699636,0.003422431370544948,1,1,-0.0066553834461929055,17,10,4,0,509
136,-0.1582230532621455,0.0,-0.7260482086125207,2,-0.3995110818202159,1,-0.8451196140438427,-0.31005743676797404,-0.05875364623757039,0,1,0.6166557006869104,18,10,5,1,1847
136,0.35412724499119247,0.0,-0.2387875047943413,2,-0.11265417736267476,2,0.9369804416573035,-1.1941687210323493,-1.1779230431837586,0,1,-0.0066553834461929055,19,10,6,1,2095
136,-0.9267485006421525,0.0,-0.45662170179540973,2,1.106487666581875,2,0.9369804416573035,-0.6637019504737242,-0.8048665775350292,1,1,-1.2532775517123995,20,10,0,0,1673
133,0.7810858268689741,0.0,-0.6515259833226815,2,-0.7580822123921422,1,-0.8451196140438427,-1.3709909778852243,-1.1779230431837586,1,0,-0.6299664675792962,21,10,1,0,1941
269,0.7810858268689741,0.0,2.0971976340986953,3,-0.5429395340489864,1,-0.8451196140438427,0.4856427190699636,0.7806234014720707,0,0,-1.2532775517123995,22,10,2,0,1973
261,0.7810858268689741,0.0,2.0971976340986953,3,-0.3995110818202159,1,-0.8451196140438427,-1.5478132347380993,-1.3644512760081233,0,1,0.6166557006869104,23,10,3,0,219
274,0.35412724499119247,0.0,1.3376441840291802,3,-0.8297964385065276,1,-0.8451196140438427,-1.1941687210323493,-0.9913948103593938,0,1,0.6166557006869104,24,10,4,0,959
248,1.2080444087467557,0.0,2.0971976340986953,3,0.10248850098048108,2,0.9369804416573035,1.6349873886136512,0.8117114402761935,0,0,-0.0066553834461929055,25,10,5,1,2472
252,0.7810858268689741,0.0,2.0971976340986953,3,-0.5429395340489864,1,-0.8451196140438427,-1.7246354915909743,-1.550979508832488,1,1,-0.0066553834461929055,26,10,6,1,1959
267,0.7810858268689741,0.0,0.10516122731260887,3,-0.5429395340489864,1,-0.8451196140438427,-0.31005743676797404,-0.05875364623757039,0,0,1.863277868953117,27,10,0,0,2368
248,2.4889201543801005,0.0,2.0971976340986953,3,0.604488083781178,2,0.9369804416573035,0.3972315906435261,-0.05875364623757039,0,0,0.6166557006869104,28,10,1,0,2461
242,2.061961572502319,0.0,2.0971976340986953,3,-0.6146537601633717,1,-0.8451196140438427,-1.5478132347380993,-1.3644512760081233,0,0,-0.6299664675792962,29,10,2,0,1356
263,0.35412724499119247,0.0,-0.6973858142702748,3,-0.3995110818202159,1,-0.8451196140438427,-0.4868796936208491,-0.24528187906193524,1,1,-0.0066553834461929055,30,10,3,0,1009
262,1.6350029906245374,0.0,2.0971976340986953,3,-0.6146537601633717,1,-0.8451196140438427,0.7508761043492761,1.0604157507086174,0,0,-0.6299664675792962,31,10,4,0,346
242,0.7810858268689741,0.0,-0.06108065987241705,3,-0.686367986277757,1,-0.8451196140438427,1.0161094896285887,1.3402080999451649,1,0,-0.0066553834461929055,1,11,5,1,1828
262,1.6350029906245374,0.0,2.0971976340986953,3,0.4610596315524075,2,0.9369804416573035,0.4856427190699636,0.003422431370544948,1,1,-0.6299664675792962,2,11,6,1,2518
259,1.6350029906245374,0.0,0.752931339447365,3,-0.5429395340489864,1,-0.8451196140438427,-0.3984685651944116,-0.1520177626497528,1,0,-0.6299664675792962,3,11,0,0,1378
249,1.6350029906245374,0.0,2.0971976340986953,3,1.2499161188106456,2,0.9369804416573035,0.3972315906435261,-0.05875364623757039,1,1,-0.0066553834461929055,4,11,1,0,2008
5,1.6350029906245374,0.0,0.9650330575799843,3,-0.3277968557058306,1,0.9369804416573035,0.6624649759228386,0.12777458658679425,1,0,-0.0066553834461929055,5,11,2,0,1298
274,0.7810858268689741,0.0,2.0971976340986953,3,-0.7580822123921422,1,-0.8451196140438427,-1.0173464641794743,-0.8048665775350292,1,0,-0.0066553834461929055,6,11,3,0,1273
244,-0.9267485006421525,0.0,-0.6801883776649273,3,0.8913449882387192,2,0.9369804416573035,-1.7246354915909743,-1.550979508832488,1,1,-1.2532775517123995,7,11,4,0,571
244,2.4889201543801005,0.0,-0.05534818100396788,3,0.030774274866095797,2,0.9369804416573035,0.7508761043492761,0.1899506641949096,0,1,-0.0066553834461929055,8,11,5,1,78
245,2.4889201543801005,0.0,2.0971976340986953,3,0.030774274866095797,2,0.9369804416573035,0.13199820536421353,-0.24528187906193524,0,1,-0.6299664675792962,9,11,6,1,1804
242,1.6350029906245374,0.0,-0.7260482086125207,3,2.361486623583618,2,0.9369804416573035,-0.3984685651944116,-0.6183383447106645,1,1,0.6166557006869104,10,11,0,0,564
261,0.7810858268689741,0.0,2.0971976340986953,3,-0.3995110818202159,1,-0.8451196140438427,-1.1941687210323493,-0.9913948103593938,0,0,-0.0066553834461929055,11,11,1,0,219
274,0.35412724499119247,0.0,1.3376441840291802,3,-0.8297964385065276,1,-0.8451196140438427,-0.5752908220472867,-0.33854599547411746,0,0,-0.0066553834461929055,12,11,2,0,959
242,1.2080444087467557,0.0,-0.6973858142702748,3,-0.9732248907352982,1,-0.8451196140438427,0.7508761043492761,1.0604157507086174,1,0,0.6166557006869104,13,11,3,0,1609
274,1.2080444087467557,0.0,-0.6457935044542323,3,-1.0449391168496833,0,-0.8451196140438427,-0.13323517991509903,0.12777458658679425,0,0,-0.0066553834461929055,14,11,4,0,1304
245,2.4889201543801005,0.0,2.0971976340986953,3,0.030774274866095797,2,0.9369804416573035,-0.13323517991509903,-0.43181011188629986,1,1,1.863277868953117,15,11,5,1,1804
246,2.4889201543801005,0.0,2.0971976340986953,3,1.608487249382572,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,0,0,1.2399667848200138,16,11,6,1,179
247,-0.07283133688658919,0.0,-0.5368764059536981,3,-0.9015106646209129,1,-0.8451196140438427,-0.4868796936208491,-0.24528187906193524,1,1,1.2399667848200138,17,11,0,0,923
5,1.6350029906245374,0.0,0.9650330575799843,3,-0.3277968557058306,1,0.9369804416573035,-1.5478132347380993,-1.4266273536162442,1,1,1.863277868953117,18,11,1,0,1298
249,0.7810858268689741,0.0,-0.5196789693483506,3,-0.686367986277757,1,-0.8451196140438427,-0.8405242073265992,-0.6183383447106645,0,0,-1.2532775517123995,19,11,2,0,235
242,1.6350029906245374,0.0,2.0971976340986953,3,-0.18436840347706004,2,0.9369804416573035,0.8392872327757136,0.25212674180304356,0,1,0.6166557006869104,20,11,3,0,975
244,2.4889201543801005,0.0,-0.05534818100396788,3,0.030774274866095797,2,0.9369804416573035,1.7233985170400887,0.873887517884253,1,0,-0.0066553834461929055,21,11,4,0,78
242,0.7810858268689741,0.0,-0.06108065987241705,3,-0.686367986277757,1,-0.8451196140438427,-0.22164630834153654,0.03451047017461183,1,1,1.2399667848200138,22,11,5,1,1828
241,1.6350029906245374,0.0,2.0971976340986953,3,0.9630592143531045,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,1,1,0.6166557006869104,23,11,6,1,919
262,1.6350029906245374,0.0,2.0971976340986953,3,0.4610596315524075,2,0.9369804416573035,1.0161094896285887,0.3764788970192181,0,0,-1.8765886358455028,24,11,0,0,2518
259,1.6350029906245374,0.0,0.752931339447365,3,-0.5429395340489864,1,-0.8451196140438427,-1.1057575926059118,-0.8981306939472116,0,0,1.2399667848200138,25,11,1,0,1378
242,1.2080444087467557,0.0,-0.5770037580328423,3,-0.8297964385065276,1,-0.8451196140438427,0.13199820536421353,0.4075669358233413,0,0,-0.6299664675792962,26,11,2,0,1580
124,0.6103023941178615,0.0,2.0971976340986953,3,1.4650587971538014,2,0.9369804416573035,-1.2825798494587868,-1.2400991207918741,0,1,-0.6299664675792962,27,11,3,0,140
242,1.2080444087467557,0.0,-0.3477046032948755,3,0.030774274866095797,2,0.9369804416573035,-0.7521130789001617,-0.8670426551431445,1,1,1.2399667848200138,28,11,4,0,654
242,1.2080444087467557,0.0,0.6325492832099324,3,-0.6146537601633717,1,-0.8451196140438427,1.7233985170400887,2.0863210312426235,1,0,-0.6299664675792962,29,11,5,1,759
249,1.6350029906245374,0.0,2.0971976340986953,3,1.2499161188106456,2,0.9369804416573035,1.3697540033343387,0.625183207451829,1,0,-0.0066553834461929055,30,11,6,1,2008
242,-0.07283133688658919,0.0,1.6643954795307832,3,-0.686367986277757,1,-0.8451196140438427,-0.4868796936208491,-0.24528187906193524,1,0,-0.0066553834461929055,1,12,0,0,727
242,1.2080444087467557,0.0,0.71853646623667,3,-0.3277968557058306,1,0.9369804416573035,0.6624649759228386,0.12777458658679425,0,0,-1.2532775517123995,2,12,1,0,20
264,1.6350029906245374,0.0,1.9510194229532416,3,-0.04093995124828949,2,0.9369804416573035,-0.22164630834153654,-0.4939861894944152,1,1,1.863277868953117,3,12,2,0,646
263,0.35412724499119247,0.0,1.125542465896561,3,-0.25608262959144534,2,0.9369804416573035,-1.6362243631645368,-1.488803431224367,1,1,-0.6299664675792962,4,12,3,0,1401
242,1.6350029906245374,0.0,-0.6859208565333765,3,-0.11265417736267476,2,0.9369804416573035,-0.6637019504737242,-0.8048665775350292,0,0,1.2399667848200138,5,12,4,0,2387
244,-0.9267485006421525,0.0,-0.6801883776649273,3,0.8913449882387192,2,0.9369804416573035,-0.4868796936208491,-0.6805144223187799,0,1,1.2399667848200138,6,12,5,1,571
242,1.6350029906245374,0.0,1.3835040149767737,3,-1.1166533429640686,0,-2.627219669744989,-0.04482405148866151,1.993056914830441,1,0,-0.6299664675792962,7,12,6,1,1399
274,-0.9267485006421525,0.0,0.9306381843692892,3,-0.6146537601633717,1,-0.8451196140438427,0.7508761043492761,1.0604157507086174,0,0,-1.8765886358455028,8,12,0,0,1838
243,1.6350029906245374,0.0,2.0971976340986953,3,0.7479165360099486,2,0.9369804416573035,0.7508761043492761,0.1899506641949096,1,1,-0.6299664675792962,9,12,1,0,2483
251,1.6350029906245374,0.0,-0.45088922292696054,3,0.3893454054380222,2,0.9369804416573035,-1.5478132347380993,-1.4266273536162442,0,1,-1.2532775517123995,10,12,2,0,141
242,1.6350029906245374,0.0,-0.7260482086125207,3,2.361486623583618,2,0.9369804416573035,-0.13323517991509903,-0.43181011188629986,0,1,-0.6299664675792962,11,12,3,0,564
274,0.7810858268689741,0.0,2.0971976340986953,3,-0.7580822123921422,1,-0.8451196140438427,-1.5478132347380993,-1.3644512760081233,1,0,-0.6299664675792962,12,12,4,0,1273
242,3.342837318135664,0.0,-0.6285960678488848,3,0.7479165360099486,2,0.9369804416573035,-0.5752908220472867,-0.7426904999269138,0,1,0.6166557006869104,13,12,5,1,2218
195,2.4889201543801005,0.0,2.0971976340986953,3,-0.3277968557058306,1,0.9369804416573035,1.7233985170400887,0.873887517884253,1,0,-1.2532775517123995,14,12,6,1,71
242,-0.9267485006421525,0.0,0.23127576241849057,3,-0.18436840347706004,2,0.9369804416573035,-1.4594021063116618,-1.3644512760081233,0,0,-0.6299664675792962,15,12,0,0,494
263,0.35412724499119247,0.0,1.6529305217938848,3,-0.7580822123921422,1,-0.8451196140438427,-0.8405242073265992,-0.6183383447106645,0,0,-1.2532775517123995,16,12,1,0,1123
254,-0.9267485006421525,0.0,0.3000655088398806,3,1.0347734404674898,2,0.9369804416573035,0.9276983612021512,0.3143028194111589,0,0,-1.2532775517123995,17,12,2,0,1434
277,-0.9267485006421525,0.0,0.4777723537618049,3,-0.7580822123921422,1,-0.8451196140438427,1.0161094896285887,1.3402080999451649,0,0,-0.6299664675792962,18,12,3,0,1259
256,2.4889201543801005,0.0,0.7070715084997716,3,1.608487249382572,2,0.9369804416573035,0.5740538474964011,0.06559850897867892,0,0,-0.0066553834461929055,19,12,4,0,691
274,1.6350029906245374,0.0,2.0971976340986953,3,-0.3277968557058306,1,0.9369804416573035,0.8392872327757136,0.25212674180304356,1,1,-0.6299664675792962,20,12,5,1,692
257,0.7810858268689741,0.0,0.4548424382880082,3,-0.47122530793460116,1,-0.8451196140438427,-1.6362243631645368,-1.4577153924203055,0,0,-0.6299664675792962,21,12,6,1,2225
263,-0.9267485006421525,0.0,0.047836438628117164,3,-0.11265417736267476,2,0.9369804416573035,-1.0173464641794743,-1.0535708879675094,1,1,-0.0066553834461929055,22,12,0,0,1513
257,-0.9267485006421525,0.0,-0.668723419928029,3,-0.8297964385065276,1,-0.8451196140438427,0.6624649759228386,0.9671516342964355,0,0,-0.6299664675792962,23,12,1,0,2379
242,-0.9267485006421525,0.0,-0.6801883776649273,3,-0.8297964385065276,1,-0.8451196140438427,0.9276983612021512,1.2469439835329823,1,0,-0.0066553834461929055,24,12,2,0,1691
266,-0.9267485006421525,0.0,-0.3362396455579772,3,-0.7580822123921422,1,-0.8451196140438427,1.1929317464814637,1.5267363327695291,0,0,1.2399667848200138,25,12,3,0,784
263,-0.9267485006421525,0.0,2.0971976340986953,3,1.3216303449250308,2,0.9369804416573035,-0.4868796936208491,-0.6805144223187799,1,1,-0.0066553834461929055,26,12,4,0,2476
243,-0.9267485006421525,0.0,-0.3534370821633247,3,-0.9015106646209129,1,-0.8451196140438427,0.3972315906435261,0.6873592850598882,1,1,-1.2532775517123995,27,12,5,1,1125
249,-0.9267485006421525,0.0,0.17968345260244806,3,-0.9015106646209129,1,-0.8451196140438427,1.3697540033343387,1.713264565593894,0,0,0.6166557006869104,28,12,6,1,1756
275,-0.9267485006421525,0.0,-0.5655388002959439,3,-0.686367986277757,1,-0.8451196140438427,-1.1057575926059118,-0.8981306939472116,0,1,0.6166557006869104,29,12,0,0,1843
